method,celltype,ks_celltype,ks_inter_celltype,celltype_omics_ASW
scBridge,Naive CD20+ B,0.9386894119701152,0.939030124584669,0.8627495010172188
scBridge,CD14+ Mono,0.9553759676659694,0.9816758213404,0.9045481054271544
scBridge,CD8+ T,0.835446948196613,0.8252080613943644,0.8867966230604942
scBridge,CD16+ Mono,0.8820115665497873,0.7713035608677641,0.3347535066595195
scBridge,B1 B,0.8999933642981065,0.8954168587422299,0.796138918889975
scBridge,Lymph prog,0.8176881804446114,0.7946533687161336,0.5546091266429963
scBridge,CD4+ T naive,0.825684278591671,0.8246612239802781,0.8855922242824447
scBridge,CD4+ T activated,0.7982114372147044,0.7998022264219804,0.8714468473816208
scBridge,Erythroblast,0.8786303503408992,0.8838661779973477,0.7266450124675999
scBridge,NK,0.8992850331431762,0.90056843881687,0.8576597755020247
scBridge,Transitional B,0.944873424871167,0.9445621639949124,0.8511997809563203
scBridge,Normoblast,0.8932440373685726,0.8818325364113673,0.6755741500931784
scBridge,ILC,0.7172600039112441,0.574673865164568,0.5514525630934044
scBridge,G/M prog,0.7432746818708992,0.720603249012563,0.6296360819180657
scBridge,MK/E prog,0.8616756290584415,0.8197189529220779,0.4989952028854376
scBridge,HSC,0.8713694445141987,0.7301318317972472,0.3692653993680831
scBridge,pDC,0.8768762939958592,0.8550410965069664,0.6262369605815518
scBridge,ID2-hi myeloid prog,0.7682424795051502,0.6967572692174142,0.4510270096292466
scBridge,Proerythroblast,0.8260372707088582,0.8117745618813474,0.7187654343665427
scBridge,Plasma cell,0.8817248914452294,0.8688348963309804,0.5782399792714943
scBridge,cDC2,0.9012592572641592,0.7186774282362518,0.3151312026205801
scglue,Naive CD20+ B,0.9520815704201728,0.9500557648250184,0.9431718542176548
scglue,CD14+ Mono,0.9240795340350412,0.9265821372730404,0.9775328945864464
scglue,CD8+ T,0.7122261964828109,0.7110639645431156,0.9494362296309884
scglue,CD16+ Mono,0.9407322061740556,0.9112437373826844,0.8554389757375408
scglue,B1 B,0.8359742744682713,0.8218307630704167,0.9701161342503624
scglue,Lymph prog,0.9326485665364098,0.9275847787488448,0.9267132704303388
scglue,CD4+ T naive,0.8238171803219251,0.8100486682394329,0.9704008314044004
scglue,CD4+ T activated,0.7225484389787082,0.7229402447371573,0.962062121943027
scglue,Erythroblast,0.8836581274016623,0.8789168464238625,0.956034742120261
scglue,NK,0.8673129093513289,0.8827105596463741,0.9256820814023003
scglue,Transitional B,0.9388852104730304,0.9370573446870748,0.963243889725382
scglue,Normoblast,0.9110724107724834,0.9004029748728923,0.9121474915881822
scglue,ILC,0.6354523258400476,0.6492319567487237,0.879290452151259
scglue,G/M prog,0.857330013490242,0.8544634046775182,0.9728857189762884
scglue,MK/E prog,0.9492365056818182,0.9558822037337662,0.9004151137458339
scglue,HSC,0.9816499020601382,0.979553616674378,0.8371008079097793
scglue,pDC,0.9741616232426626,0.9721410937941224,0.9670624521891196
scglue,ID2-hi myeloid prog,0.7582860679090204,0.7572978004486668,0.8740230617829655
scglue,Proerythroblast,0.8683671463610765,0.8770432070832985,0.9332022141680558
scglue,Plasma cell,0.9375847055723424,0.92773575845518,0.9189393146303966
scglue,cDC2,0.8858720482494993,0.8718651990710814,0.9502122014394508
scglue(multiome),Naive CD20+ B,0.943750992080545,0.9402786113040128,0.9459901790130074
scglue(multiome),CD14+ Mono,0.9394338958577456,0.9447026690260816,0.923018370708383
scglue(multiome),CD8+ T,0.7389295836947114,0.7448239631938268,0.9328664657067246
scglue(multiome),CD16+ Mono,0.9378895542570288,0.9226571421498936,0.888834845856039
scglue(multiome),B1 B,0.8597278084973337,0.8532574012106747,0.9582322896214722
scglue(multiome),Lymph prog,0.9342292400878944,0.9346840282704484,0.9158199705887984
scglue(multiome),CD4+ T naive,0.8247377518343296,0.8212223802897594,0.9288169921164828
scglue(multiome),CD4+ T activated,0.739145926968123,0.7443909766557355,0.9754932634552812
scglue(multiome),Erythroblast,0.9019636015311916,0.9008601503072377,0.9728860436907836
scglue(multiome),NK,0.8631460559692752,0.8651737356427266,0.942710887604484
scglue(multiome),Transitional B,0.9563899354665528,0.9583095981550702,0.9207469995537512
scglue(multiome),Normoblast,0.9129709567135764,0.9006069930183489,0.9166943026508348
scglue(multiome),ILC,0.6343608764553025,0.637234303244009,0.9329223010117442
scglue(multiome),G/M prog,0.8910607682679232,0.8871305795937788,0.9601349524170056
scglue(multiome),MK/E prog,0.9542753145292208,0.9552715351055194,0.9245892268855304
scglue(multiome),HSC,0.9862561399427322,0.9850469850599738,0.8345532581703008
scglue(multiome),pDC,0.9785523847133696,0.9780917792188736,0.9152059527040294
scglue(multiome),ID2-hi myeloid prog,0.7770416400178112,0.7899855756983134,0.9270402747316548
scglue(multiome),Proerythroblast,0.8707667712905826,0.8728905695326319,0.907882883101169
scglue(multiome),Plasma cell,0.9324788977261104,0.9291934689834026,0.9265480806413408
scglue(multiome),cDC2,0.9001866416082103,0.8949305505678056,0.924782120011362
scJoint,Naive CD20+ B,0.9392077023461942,0.9488955611454964,0.8707618420699803
scJoint,CD14+ Mono,0.932854897122538,0.957569806464842,0.8209271146906547
scJoint,CD8+ T,0.8445756629407702,0.8398831474493579,0.817226800040464
scJoint,CD16+ Mono,0.7920902013730263,0.730824066344749,0.5886813902507821
scJoint,B1 B,0.8821538487257966,0.8945688228621139,0.8952567228179484
scJoint,Lymph prog,0.6916455830300613,0.5170897295286596,0.7741537822585537
scJoint,CD4+ T naive,0.8327373656626004,0.8593614951597531,0.8749119225966442
scJoint,CD4+ T activated,0.7939698552806762,0.77336842921908,0.835665431892841
scJoint,Erythroblast,0.932508390356702,0.9720149085120112,0.7549229552787298
scJoint,NK,0.9193020339269928,0.924466757513229,0.8346264859837853
scJoint,Transitional B,0.8031309114126443,0.7839139679476466,0.8492984133881568
scJoint,Normoblast,0.904481241011792,0.8000252877581782,0.3910311556287185
scJoint,ILC,0.7058113407491226,0.6047534553405376,0.7031061394760547
scJoint,G/M prog,0.6608176870858645,0.5826717437556941,0.7387692459147548
scJoint,MK/E prog,0.7746899096996753,0.558933010349026,0.6986416936436094
scJoint,HSC,0.7894003371105532,0.6684272654492086,0.7049469504106938
scJoint,pDC,0.7116420013638207,0.5159428921632097,0.7120050793297028
scJoint,ID2-hi myeloid prog,0.8035900146507952,0.6472332183487306,0.6696540473196932
scJoint,Proerythroblast,0.7621771381852314,0.8174113026494157,0.6760758516437271
scJoint,Plasma cell,0.8746654122611615,0.8149015638830002,0.7601796642323929
scJoint,cDC2,0.7066175473038219,0.6310760771545085,0.6869801955850626
scVI,Naive CD20+ B,0.913381282639904,0.9135278293589916,0.9140634822889308
scVI,CD14+ Mono,0.8536525515783773,0.8622357636347378,0.9730682631488852
scVI,CD8+ T,0.5903987404909206,0.6034525560479163,0.9734891667923148
scVI,CD16+ Mono,0.927533923784182,0.9239229371872792,0.9123356866861216
scVI,B1 B,0.8055952877812514,0.8089918038704984,0.9342665725875828
scVI,Lymph prog,0.8876542564818402,0.8675594496236104,0.8694621620069741
scVI,CD4+ T naive,0.7225526241441869,0.711427249528694,0.9354472305659348
scVI,CD4+ T activated,0.5966675752371665,0.5980557413472145,0.9791915857849804
scVI,Erythroblast,0.8459583543809828,0.8515564919670767,0.9066340408860828
scVI,NK,0.7569022643591297,0.7601356785449714,0.9735750141547644
scVI,Transitional B,0.8312847980523692,0.834614081543211,0.906722428045098
scVI,Normoblast,0.919023835339282,0.9040671500537646,0.7739060718728165
scVI,ILC,0.6541353776554918,0.6289045401455802,0.9228535987031672
scVI,G/M prog,0.8434356185640868,0.8437950294271108,0.9474312077183048
scVI,MK/E prog,0.925975294237013,0.9187753652597402,0.8937774815511553
scVI,HSC,0.9373763123792348,0.920034525015964,0.710894798925103
scVI,pDC,0.8850101253827268,0.8799195734175795,0.8726450788445261
scVI,ID2-hi myeloid prog,0.8470175213639187,0.8081147089995638,0.8997530676451468
scVI,Proerythroblast,0.8646402484073434,0.8740608202169144,0.9088674380138192
scVI,Plasma cell,0.8579897406218394,0.8452166587101385,0.8513690911833347
scVI,cDC2,0.8838407870270615,0.8820481896462289,0.9328204207049926
simba,Naive CD20+ B,0.9449756801332654,0.9508700146880574,0.5703724174063063
simba,CD14+ Mono,0.9264715739221304,0.9416172535154564,0.6312677036287343
simba,CD8+ T,0.6841871653672195,0.7721966032955079,0.6347063739356039
simba,CD16+ Mono,0.8863375032917977,0.835391620298172,0.6792803849858412
simba,B1 B,0.8903404111783686,0.8992901574302706,0.6512163235376519
simba,Lymph prog,0.9286369632660576,0.9366004900926882,0.6871583415543239
simba,CD4+ T naive,0.7810166282942943,0.8350293700258778,0.6059010568494401
simba,CD4+ T activated,0.7137892129314665,0.7964007200700047,0.6301964979026199
simba,Erythroblast,0.8987412691592039,0.8948392153794545,0.6913182527637467
simba,NK,0.8571352182242301,0.8995267386225645,0.5840459861172408
simba,Transitional B,0.9142702498447656,0.9349005488644,0.7215674242435405
simba,Normoblast,0.8865967095122845,0.8240895341798216,0.7175036031293076
simba,ILC,0.6431627615142117,0.6703799935716932,0.6109653167096413
simba,G/M prog,0.8191637131417664,0.8060574159833683,0.7588918731906602
simba,MK/E prog,0.9406529017857144,0.9508731990665584,0.6819183511816653
simba,HSC,0.9266887975444176,0.9275605820992352,0.7024912110894113
simba,pDC,0.9237791353302331,0.9264356803135062,0.7552506830988767
simba,ID2-hi myeloid prog,0.7958326876522341,0.7898528635840671,0.6519316900709118
simba,Proerythroblast,0.8524799711011259,0.8587027595158285,0.7512216381830753
simba,Plasma cell,0.8894122956436201,0.892557093041055,0.7402812440126396
simba,cDC2,0.8033467304300638,0.7527377760220897,0.7849557876248645
Portal,Naive CD20+ B,0.9293953606899288,0.9168198835883412,0.9234353973264862
Portal,CD14+ Mono,0.8593688046598228,0.8146196431087102,0.8466593635853388
Portal,CD8+ T,0.5489753424847108,0.5055926245805367,0.9614791257482944
Portal,CD16+ Mono,0.80974199164875,0.799007972189938,0.8416587537929499
Portal,B1 B,0.8670826376829136,0.8673892353019521,0.9581959883228032
Portal,Lymph prog,0.8934428292306925,0.8771513458374717,0.8778267399005463
Portal,CD4+ T naive,0.6841879614433798,0.6868497292432321,0.9633021144113456
Portal,CD4+ T activated,0.5587767522568248,0.5579571921146542,0.9687013901245364
Portal,Erythroblast,0.8561365980121732,0.861090420228542,0.8578127459086324
Portal,NK,0.775946897354641,0.75419076431117,0.9354974212862344
Portal,Transitional B,0.9277790616973752,0.9364592170129598,0.8992959374453442
Portal,Normoblast,0.8765590334567807,0.8570514588125585,0.8370320018505473
Portal,ILC,0.5356294999247015,0.498197235476366,0.9406816493969776
Portal,G/M prog,0.8127915203421493,0.8086262932654226,0.8840280697881021
Portal,MK/E prog,0.9331257609577922,0.915812702922078,0.8004681280779649
Portal,HSC,0.932103704357951,0.9348938286485858,0.8287254596148916
Portal,pDC,0.9146384302743548,0.9287822134835756,0.8383587170969254
Portal,ID2-hi myeloid prog,0.7128707739667024,0.6481445467930143,0.880069412470384
Portal,Proerythroblast,0.8270666970258562,0.8147270122810607,0.7953988706099071
Portal,Plasma cell,0.9287790072536044,0.9103249175864436,0.9283658921359744
Portal,cDC2,0.7654196293902176,0.7565214832371695,0.8564492565083306
MaxFuse,Naive CD20+ B,0.9558913965386372,0.96397553262085,0.9399621462378364
MaxFuse,CD14+ Mono,0.7584448833463016,0.7667165383045833,0.9528338905215672
MaxFuse,CD8+ T,0.7792469969353416,0.7721255501000182,0.9690762714433306
MaxFuse,CD16+ Mono,0.8835020090777568,0.7857808353099032,0.4497673520474116
MaxFuse,B1 B,0.9071176802053026,0.9056450368469672,0.9511997371583752
MaxFuse,Lymph prog,0.8522499252205993,0.7967157941764104,0.7633467918098238
MaxFuse,CD4+ T naive,0.718494047041651,0.7211978219690479,0.9410622804061346
MaxFuse,CD4+ T activated,0.714720759003144,0.7171121336818885,0.9522375559199728
MaxFuse,Erythroblast,0.7522834218510102,0.7549598580633463,0.9334135100290214
MaxFuse,NK,0.8734336606994028,0.8912223289378581,0.957161355203954
MaxFuse,Transitional B,0.782168443995108,0.0712314653165962,0.5538363849229676
MaxFuse,Normoblast,0.9476472014861312,0.957280965013229,0.8600057415136044
MaxFuse,ILC,0.6588115532675907,0.6388810387681666,0.7120887750481748
MaxFuse,G/M prog,0.8032620567347126,0.674670354179677,0.7395869843976568
MaxFuse,MK/E prog,0.9325804078733766,0.7666066355519481,0.5785907447520263
MaxFuse,HSC,0.9850325050273616,0.9740570732650202,0.3837563819952598
MaxFuse,pDC,0.9614643563098908,0.9686095409497668,0.9110979399792866
MaxFuse,ID2-hi myeloid prog,0.8029288963008596,0.7242384095704972,0.7140567843986582
MaxFuse,Proerythroblast,0.7580797812601178,0.6700580571463708,0.8040951622133681
MaxFuse,Plasma cell,0.9668085095477174,0.960842837482028,0.7927570658146907
MaxFuse,cDC2,0.8904493065032281,0.7284703767546904,0.5397254055971534
MIDAS,Naive CD20+ B,0.8100502692310816,0.8224792697415302,0.922874228577805
MIDAS,CD14+ Mono,0.6840090802027537,0.6877278627382684,0.97850257301322
MIDAS,CD8+ T,0.4782505188815003,0.4802764772062113,0.9473554935186054
MIDAS,CD16+ Mono,0.8501129276764814,0.8588169181853672,0.918321657770344
MIDAS,B1 B,0.6896511566679354,0.6985119947061671,0.9372575285865036
MIDAS,Lymph prog,0.7964066101155438,0.750890162482216,0.8426051812049895
MIDAS,CD4+ T naive,0.558188256836228,0.526353758780382,0.9292852288268232
MIDAS,CD4+ T activated,0.4369224394066947,0.4234222060468192,0.932231404978062
MIDAS,Erythroblast,0.7002413771387072,0.7035456114919669,0.9645269586883588
MIDAS,NK,0.6920580360311921,0.6846211887913042,0.9554631979411724
MIDAS,Transitional B,0.7470740520306309,0.7401008321666369,0.9213529791880468
MIDAS,Normoblast,0.8930354178820112,0.9042859714199144,0.9480120506646492
MIDAS,ILC,0.5409546764173958,0.5315397440307996,0.9329161142013664
MIDAS,G/M prog,0.7218919185611129,0.7201172488557626,0.9404601124563732
MIDAS,MK/E prog,0.8760659750405844,0.8692306716720779,0.8180492520694962
MIDAS,HSC,0.8853406555154059,0.886591807303382,0.7412679118412029
MIDAS,pDC,0.8529810689715978,0.8627415664455699,0.890125407574405
MIDAS,ID2-hi myeloid prog,0.764434151979178,0.7334355255206155,0.8845662353215548
MIDAS,Proerythroblast,0.7764226114475281,0.7646928774074789,0.9045261504439188
MIDAS,Plasma cell,0.719979972381644,0.7416659036321144,0.8104333888453992
MIDAS,cDC2,0.8341533194474371,0.829912734324499,0.959903633139227
scButterfly,Naive CD20+ B,0.9471352864054392,0.956031279952969,0.8120742875350742
scButterfly,CD14+ Mono,0.9360788186910711,0.9528977600668334,0.7895838719125104
scButterfly,CD8+ T,0.7174825326580836,0.7337144118950176,0.8832279949308164
scButterfly,CD16+ Mono,0.9339293314019464,0.9301983787206262,0.7951843995779525
scButterfly,B1 B,0.8800524081957506,0.8858032731249927,0.8723686745204773
scButterfly,Lymph prog,0.9375222900136904,0.9278592095625596,0.8564290383230948
scButterfly,CD4+ T naive,0.7867255592225011,0.7859467427734435,0.9271607460499046
scButterfly,CD4+ T activated,0.7991832945031881,0.7995417243650468,0.889331450968608
scButterfly,Erythroblast,0.9324826346828091,0.9396770289432569,0.8027335703178825
scButterfly,NK,0.8599335530935508,0.8662200955577901,0.9104089845877683
scButterfly,Transitional B,0.9190764387737351,0.9129431363395678,0.8291662111665503
scButterfly,Normoblast,0.9093750146455054,0.855225439616047,0.5365781208826269
scButterfly,ILC,0.6621503823134394,0.6759919506746143,0.8663324683141065
scButterfly,G/M prog,0.9078562951308067,0.8943514545941167,0.8931003726653474
scButterfly,MK/E prog,0.9353141487418831,0.9248604910714285,0.8458471893238723
scButterfly,HSC,0.9568454618759984,0.9541993201023358,0.6664968874489098
scButterfly,pDC,0.9269377106307732,0.9129876029185272,0.7864611923613041
scButterfly,ID2-hi myeloid prog,0.7881932747159217,0.7454140239872442,0.8090956765079387
scButterfly,Proerythroblast,0.8850375887117615,0.9035571554976554,0.7991236332587207
scButterfly,Plasma cell,0.791732200267796,0.7653730493400276,0.731421240506281
scButterfly,cDC2,0.9348809324299521,0.9183704820959723,0.8433744708521161
