method,celltype,ks_celltype,ks_inter_celltype,celltype_omics_ASW
BindSC,HSC,0.9212888730272762,0.944988219276388,0.8968503608650684
BindSC,pDC,0.9528076494706136,0.962091568271116,0.9366259066561446
BindSC,Proerythroblast,0.8387697225793531,0.7423745340817273,0.8759453896887299
BindSC,Plasma cell,0.8484998256766692,0.8667278541139897,0.9307575425777698
BindSC,cDC2,0.7164658208710342,0.717105833196546,0.9392569709846668
scBridge,Naive CD20+ B,0.8996836772019641,0.9399386743719907,0.8870534732868576
scBridge,CD14+ Mono,0.94530223111402,0.9949063148302488,0.8047333230549593
scBridge,CD8+ T,0.8177068894982009,0.8054098926999061,0.8844555178943249
scBridge,CD16+ Mono,0.817273032355183,0.6707206904557426,0.3592449558764531
scBridge,B1 B,0.8595796211432989,0.8959681273784654,0.9181921353229792
scBridge,Lymph prog,0.8645955421304536,0.9348175172260552,0.9205463983546074
scBridge,CD4+ T naive,0.8534505912262959,0.5746104795638395,0.6211907210857304
scBridge,CD4+ T activated,0.8473344213556631,0.841996007169857,0.975825243451165
scBridge,Erythroblast,0.9179154541572304,0.8717294688705672,0.6953125013388844
scBridge,NK,0.8941652704132241,0.915721951308148,0.8992035325189636
scBridge,Transitional B,0.8579767041351621,0.9197589908608784,0.8906538344187082
scBridge,Normoblast,0.9731951643384316,0.8229922696438987,0.5698613519352801
scBridge,G/M prog,0.8180670943136734,0.7572092041659568,0.547415462993026
scBridge,MK/E prog,0.824415459135966,0.8965871978573167,0.783916460962337
scBridge,HSC,0.8440850148588883,0.7250309318030987,0.4207050797362879
scBridge,pDC,0.6955386806268792,0.7209962798839868,0.5601884969018445
scBridge,Proerythroblast,0.7400572608283786,0.7960560960415791,0.6420547726709719
scBridge,Plasma cell,0.7463602960840588,0.8265837381317032,0.6838706114882654
scBridge,cDC2,0.8241988210203972,0.7234636613686289,0.3607508892633341
scglue,Naive CD20+ B,0.9110312818391229,0.9472653412921382,0.9107709345843116
scglue,CD14+ Mono,0.9238413569084744,0.9607053834562418,0.8677719146744288
scglue,CD8+ T,0.7374595280080563,0.7453739495594178,0.9096736075252432
scglue,CD16+ Mono,0.8995776321540437,0.8971098005000798,0.9308141125902224
scglue,B1 B,0.8894052008968084,0.8584804575395267,0.8443060752883703
scglue,Lymph prog,0.8726709307087575,0.9320503309011632,0.9476105955284444
scglue,CD4+ T naive,0.8171865512801256,0.6039999547875134,0.754709533990541
scglue,CD4+ T activated,0.7502290106264032,0.7316991515786164,0.9235940727398062
scglue,Erythroblast,0.9021074178587156,0.89751789920691,0.8906598902900226
scglue,NK,0.8938856625956728,0.8804320356179927,0.9468226596662592
scglue,Transitional B,0.8735581038243382,0.9133785407861866,0.9227818592628442
scglue,Normoblast,0.9472269322156416,0.8718543206714041,0.9053260768613416
scglue,G/M prog,0.842525175990221,0.5217708491224493,0.643521079783132
scglue,MK/E prog,0.8928923254488279,0.8311304280218005,0.7629578807932976
scglue,HSC,0.95221123255674,0.9548201940690184,0.8856443029898385
scglue,pDC,0.9596214812564656,0.9662440212752944,0.9495546963158265
scglue,Proerythroblast,0.8449032835393565,0.7814417164457086,0.8182063627862334
scglue,Plasma cell,0.9180548743756402,0.9210345153962408,0.9577995599320313
scglue,cDC2,0.9319149759042842,0.9321552820472908,0.8930807126320034
scglue(multiome),Naive CD20+ B,0.9052493842027984,0.9444224160734443,0.8834194557637269
scglue(multiome),CD14+ Mono,0.9307829171019544,0.9663755878766872,0.8510318467859788
scglue(multiome),CD8+ T,0.7286807370766178,0.7313617044454065,0.9319785727293326
scglue(multiome),CD16+ Mono,0.890886747220403,0.8939297884182896,0.8750665160653011
scglue(multiome),B1 B,0.8796372672930497,0.8888811915174806,0.8822252111859431
scglue(multiome),Lymph prog,0.8688363477048344,0.9206584037261482,0.9235939852410376
scglue(multiome),CD4+ T naive,0.8257519551597412,0.6516233249025343,0.7408630044581063
scglue(multiome),CD4+ T activated,0.7724156481896511,0.7519587070134377,0.9226506043168164
scglue(multiome),Erythroblast,0.9145630213158498,0.9143696185358496,0.9069134891314048
scglue(multiome),NK,0.9086741140529496,0.8920615632209487,0.8895350699752429
scglue(multiome),Transitional B,0.8460890357070946,0.9095911253469646,0.9006625488156994
scglue(multiome),Normoblast,0.9523194372335714,0.9284283324406368,0.929787430618671
scglue(multiome),G/M prog,0.8240240957804893,0.5268673186649373,0.6732308851745185
scglue(multiome),MK/E prog,0.9112897914890746,0.9065889334623828,0.8641389895600483
scglue(multiome),HSC,0.9485614355204068,0.9571042136984808,0.9375938644683364
scglue(multiome),pDC,0.9381274167518492,0.9526142078123876,0.9729868015006096
scglue(multiome),Proerythroblast,0.8601195533213221,0.8325371877161092,0.9225414008703988
scglue(multiome),Plasma cell,0.921949789961696,0.9194031101364316,0.9363700808626484
scglue(multiome),cDC2,0.8647686470740505,0.863090287496335,0.8631222865065283
scJoint,Naive CD20+ B,0.7218005276383932,0.7288830582542117,0.8755190989781343
scJoint,CD14+ Mono,0.8202323207391391,0.858447991020627,0.8784189949468706
scJoint,CD8+ T,0.7244457041486922,0.707478553065272,0.9322545396963386
scJoint,CD16+ Mono,0.7645884844862316,0.417321742039568,0.6123096701497289
scJoint,B1 B,0.5886091729967017,0.568784267366051,0.8172425286508973
scJoint,Lymph prog,0.4823683939952647,0.4799151441989817,0.8535114782285778
scJoint,CD4+ T naive,0.8132395650567643,0.111200629012804,0.620536742791022
scJoint,CD4+ T activated,0.8178858657154873,0.8169928965142528,0.9674415361582828
scJoint,Erythroblast,0.8227243953018978,0.8872013353428254,0.886531651911016
scJoint,NK,0.8317672266347101,0.8526329484263434,0.9624972023259556
scJoint,Transitional B,0.6050576079418818,0.4239186934654054,0.75311474374916
scJoint,Normoblast,0.9089704172423764,0.4525325277801418,0.6488098839062498
scJoint,G/M prog,0.5650779162047043,0.2943998436849572,0.7282741592108625
scJoint,MK/E prog,0.5227064610909788,0.1616681214815589,0.664830339865363
scJoint,HSC,0.6045222565066184,0.448692712267037,0.7778213853288563
scJoint,pDC,0.4877255567413487,0.294434332031744,0.7047408266204519
scJoint,Proerythroblast,0.7749569534348458,0.118753065907744,0.520916722993043
scJoint,Plasma cell,0.5005507300102433,0.5114826054949942,0.8142951768528969
scJoint,cDC2,0.5557331187950199,0.4405652953169152,0.7556825217412554
scVI,Naive CD20+ B,0.883970690205412,0.9084234274540282,0.9353209799280114
scVI,CD14+ Mono,0.8787296428077807,0.8920642323051591,0.9211099633319494
scVI,CD8+ T,0.6664647099238781,0.6691282160386633,0.9479429440613804
scVI,CD16+ Mono,0.8953185171918778,0.8949710248901529,0.9167562622509774
scVI,B1 B,0.8576624083930462,0.7794247360169884,0.8595037640519054
scVI,Lymph prog,0.8841727857215356,0.8619166714114086,0.7549590810270855
scVI,CD4+ T naive,0.7686592359948798,0.5548499483689133,0.7973603624414883
scVI,CD4+ T activated,0.6542440939066215,0.6555869425934613,0.9259464397180108
scVI,Erythroblast,0.8611111879064756,0.9000381101738099,0.8614913892082451
scVI,NK,0.8513632995982088,0.8311117590931777,0.9459257680685744
scVI,Transitional B,0.8298045533813652,0.85046959486938,0.912861262519482
scVI,Normoblast,0.9093136900594698,0.8560739268234665,0.7403378364363166
scVI,G/M prog,0.8248344881532376,0.6780693035440502,0.7545621637239616
scVI,MK/E prog,0.9119065290620632,0.8899739015654493,0.8011084948423467
scVI,HSC,0.9156260922905636,0.904121213804626,0.8408787372291385
scVI,pDC,0.8880158344324127,0.8700121138416895,0.8713002181229534
scVI,Proerythroblast,0.8274141572250143,0.828402449695184,0.8757499087587676
scVI,Plasma cell,0.9094849002844364,0.866425954190585,0.7723694513509269
scVI,cDC2,0.8790625152160829,0.9126013785841,0.9263365601178986
simba,Naive CD20+ B,0.8773909035060629,0.9414547597270152,0.546661092627155
simba,CD14+ Mono,0.9106896436477004,0.9674643367101916,0.5914720341045904
simba,CD8+ T,0.672155363757256,0.7561223652202553,0.6357113734833044
simba,CD16+ Mono,0.8730091703870632,0.852489423494766,0.491520686771254
simba,B1 B,0.8403387689717383,0.8806862793423837,0.5899982184204628
simba,Lymph prog,0.8182405530742928,0.9014881492199532,0.6076718320227356
simba,CD4+ T naive,0.7924035050120088,0.6893937848741629,0.6839888316624585
simba,CD4+ T activated,0.7427767506541153,0.804937777712683,0.6375394298670227
simba,Erythroblast,0.913450710680675,0.9206702879215566,0.6728910279821391
simba,NK,0.9127272760752152,0.923059042850774,0.518638915497166
simba,Transitional B,0.8928590121393581,0.9318691990782328,0.6046970094064019
simba,Normoblast,0.9259763830033938,0.825069464806707,0.7681122829364442
simba,G/M prog,0.8296337122535449,0.7486932983502413,0.6900151078169094
simba,MK/E prog,0.8680367231007463,0.8836637003598266,0.7007184111951617
simba,HSC,0.837550505371243,0.8893156419894784,0.6947602993868762
simba,pDC,0.8442045426677193,0.869589668923468,0.8589714684444096
simba,Proerythroblast,0.8528755960107962,0.8153313333976759,0.5986304338972301
simba,Plasma cell,0.754980223425708,0.8257577862174889,0.7624241375963974
simba,cDC2,0.8286540001634874,0.8153961404501361,0.5986211631502868
Portal,Naive CD20+ B,0.8584156589812987,0.9236474076089912,0.9322842370975156
Portal,CD14+ Mono,0.909380210031867,0.9390005423913572,0.8815911139778592
Portal,CD8+ T,0.6335767526214946,0.62856396976337,0.9508933802762514
Portal,CD16+ Mono,0.8126224040398352,0.8249176974156834,0.8857558626316646
Portal,B1 B,0.831188188911356,0.8478237867716423,0.8932621121063492
Portal,Lymph prog,0.8306786064191171,0.9207499739424498,0.911213506008098
Portal,CD4+ T naive,0.740340953848642,0.5030230009710319,0.8562944628304344
Portal,CD4+ T activated,0.6831626819698162,0.659571365068833,0.9618107361526516
Portal,Erythroblast,0.9167848218300126,0.9037680635656056,0.8867042796292024
Portal,NK,0.7811508395081722,0.8204347982992827,0.9469201784423108
Portal,Transitional B,0.8151231521963355,0.8917881842171096,0.8660680257837108
Portal,Normoblast,0.9063623958772986,0.8506353016480832,0.8109097013507998
Portal,G/M prog,0.8309628749547052,0.8231522877842209,0.8000337560982959
Portal,MK/E prog,0.8671470576574922,0.9089027664631276,0.8529506575245348
Portal,HSC,0.873135815491895,0.9521596184325828,0.8701207572885686
Portal,pDC,0.8179190781975958,0.874543762971445,0.7798098762399224
Portal,Proerythroblast,0.8354052079087881,0.8304974766831484,0.8854547639335345
Portal,Plasma cell,0.798728809401296,0.8514839016784566,0.9287916226233376
Portal,cDC2,0.7516956150696664,0.7986803051597867,0.8737469065801733
MaxFuse,Naive CD20+ B,0.9010368950516624,0.9290886722924694,0.8427570332172833
MaxFuse,CD14+ Mono,0.7105367751618535,0.7165117505167043,0.8446346456183325
MaxFuse,CD8+ T,0.7843344073483415,0.7716120056976458,0.8768628491370224
MaxFuse,CD16+ Mono,0.9049059266206932,0.9067413865336884,0.8819624341056076
MaxFuse,B1 B,0.8606353357884033,0.8564275600862397,0.910435038461206
MaxFuse,Lymph prog,0.8820283123687672,0.1247318890559125,0.6799115050853738
MaxFuse,CD4+ T naive,0.7367735182197116,0.6752552019238777,0.8985947640893502
MaxFuse,CD4+ T activated,0.7120772399938443,0.6743214932958546,0.7564987363276541
MaxFuse,Erythroblast,0.7735015047185735,0.835310119251269,0.8802521688240983
MaxFuse,NK,0.8836475203655592,0.8812583956906787,0.9360677918627096
MaxFuse,Transitional B,0.7718033987922771,0.8689776844830353,0.8274027787901199
MaxFuse,Normoblast,0.9537260309412366,0.3044058126854587,0.4126989510667068
MaxFuse,G/M prog,0.8482813782436064,0.5324061740864893,0.7886472783167493
MaxFuse,MK/E prog,0.880583071016282,0.9115792132435802,0.7733724073576103
MaxFuse,HSC,0.891150262886768,0.9093026956520064,0.7834601987368169
MaxFuse,pDC,0.9301075761443224,0.9413025296352338,0.8040410509289249
MaxFuse,Proerythroblast,0.8021071624613656,0.8056141905564858,0.7567597215187795
MaxFuse,Plasma cell,0.907444564059757,0.9276022567819562,0.8414802585420093
MaxFuse,cDC2,0.8039564000439385,0.4957745168328322,0.7206708728443774
MIDAS,Naive CD20+ B,0.7418551838314873,0.7790032879621973,0.9540626600654136
MIDAS,CD14+ Mono,0.7648664998887201,0.7737146012727992,0.9351146290461404
MIDAS,CD8+ T,0.5367641457277248,0.5282848751302329,0.9488969069285522
MIDAS,CD16+ Mono,0.8126749654388161,0.8217702513765881,0.9372796579685948
MIDAS,B1 B,0.6972724224251449,0.69542978487749,0.9079553252717504
MIDAS,Lymph prog,0.8173178115604784,0.7647486724520373,0.7767213172317332
MIDAS,CD4+ T naive,0.5598187216928694,0.4046185771515156,0.8865284100676403
MIDAS,CD4+ T activated,0.4617752329411828,0.4385300439819177,0.9107067245558002
MIDAS,Erythroblast,0.7221180638539719,0.7402914256200841,0.9324778866787532
MIDAS,NK,0.7279902095851714,0.6937193362533037,0.9384730480204436
MIDAS,Transitional B,0.7604588713994588,0.7342815749740446,0.8697754098457618
MIDAS,Normoblast,0.8831667928693545,0.8091226056446814,0.8711564438534019
MIDAS,G/M prog,0.7185071853127675,0.5278128547660663,0.8024047048852225
MIDAS,MK/E prog,0.8084881004871932,0.7679451391016874,0.871010202503827
MIDAS,HSC,0.8535056348191056,0.7880588972575133,0.909701453184519
MIDAS,pDC,0.8065088363304038,0.8319711956771363,0.9214005056019426
MIDAS,Proerythroblast,0.7463017300320516,0.6971870221670613,0.8899148123259842
MIDAS,Plasma cell,0.7409812947909314,0.7551732209545018,0.8170647919990784
MIDAS,cDC2,0.8034284712589939,0.8176356286507475,0.917061737378066
scButterfly,Naive CD20+ B,0.9004880657264236,0.9482554704032403,0.7732506982483351
scButterfly,CD14+ Mono,0.9201166019878504,0.962638462586388,0.7538297664037786
scButterfly,CD8+ T,0.6924630298796457,0.689365310522293,0.9292146972495762
scButterfly,CD16+ Mono,0.9230130087799361,0.9075955421270439,0.7534548908410335
scButterfly,B1 B,0.8672354382320078,0.9002938477605628,0.7301248386932949
scButterfly,Lymph prog,0.8242433996174301,0.8871487245186993,0.7814270647357497
scButterfly,CD4+ T naive,0.8120730580761364,0.7290007021633145,0.7637077493431721
scButterfly,CD4+ T activated,0.8189552291339441,0.7859438752523006,0.89676243996153
scButterfly,Erythroblast,0.9378142242267694,0.9473877427265175,0.8296491384750957
scButterfly,NK,0.9239883393305942,0.9075880678511324,0.8644744069606518
scButterfly,Transitional B,0.8921994472404293,0.8837042687608482,0.6992534726791797
scButterfly,Normoblast,0.931002840501438,0.8505365194133645,0.6286221661744357
scButterfly,G/M prog,0.8620740209120104,0.7081639734067692,0.6344911321581675
scButterfly,MK/E prog,0.8776957619649888,0.7605221446390149,0.6001616994020444
scButterfly,HSC,0.9510938917299427,0.9432746356063494,0.7812924054474443
scButterfly,pDC,0.873495785547432,0.9086919298751421,0.8015991636815928
scButterfly,Proerythroblast,0.8653960439280366,0.8282033601152423,0.737161435113279
scButterfly,Plasma cell,0.7207674886784688,0.7649051925289213,0.693418130664883
scButterfly,cDC2,0.8829687380678615,0.900606371448704,0.8600879482542695
